query,input,车辆候选列表,sysSessionId,output,appName,车型组合,category,category正确答案,mode,mode正确答案
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 11, ""price_max"": 13, ""fast"": false}]
```",未知,[],,无,,无
北京圆明园遗址公园藻园门到清河高铁站，准备出差，打的费用差不多15元。,"[{""content"":""# 用户需求：\n北京圆明园遗址公园藻园门到清河高铁站，准备出差，打的费用差不多15元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""北京圆明园遗址公园藻园门到清河高铁站，准备出差，打的费用差不多15元。\""}""}]",,sessionId20250606lhx0162,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 15, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
杭州西溪湿地周家村入口到余杭高铁站，今天要赶火车，坐车预估17元以内。,"[{""content"":""# 用户需求：\n杭州西溪湿地周家村入口到余杭高铁站，今天要赶火车，坐车预估17元以内。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州西溪湿地周家村入口到余杭高铁站，今天要赶火车，坐车预估17元以内。\""}""}]",,sessionId20250606lhx0163,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 17, ""fast"": false}]
```",未知,[],,无,,无
广州陈家祠广场到广州东站汽车站，打车花费20元上下，准备去开会。,"[{""content"":""# 用户需求：\n广州陈家祠广场到广州东站汽车站，打车花费20元上下，准备去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州陈家祠广场到广州东站汽车站，打车花费20元上下，准备去开会。\""}""}]",,sessionId20250606lhx0164,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 20, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
预算不超过25元，上海朱家角古镇放生桥打的去机场，到虹桥火车站。,"[{""content"":""# 用户需求：\n预算不超过25元，上海朱家角古镇放生桥打的去机场，到虹桥火车站。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""预算不超过25元，上海朱家角古镇放生桥打的去机场，到虹桥火车站。\""}""}]",,sessionId20250606lhx0165,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
成都锦里古街牌坊到成都西站北入口，打车去见客户，费用28元左右。,"[{""content"":""# 用户需求：\n成都锦里古街牌坊到成都西站北入口，打车去见客户，费用28元左右。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都锦里古街牌坊到成都西站北入口，打车去见客户，费用28元左右。\""}""}]",,sessionId20250606lhx0166,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
深圳大梅沙海滨公园到坪山高铁站，准备出差，打的价格30元以内。,"[{""content"":""# 用户需求：\n深圳大梅沙海滨公园到坪山高铁站，准备出差，打的价格30元以内。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳大梅沙海滨公园到坪山高铁站，准备出差，打的价格30元以内。\""}""}]",,sessionId20250606lhx0167,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
西安华清池长生殿遗址到临潼高铁站，今天要赶火车，打车花费35元上下。,"[{""content"":""# 用户需求：\n西安华清池长生殿遗址到临潼高铁站，今天要赶火车，打车花费35元上下。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安华清池长生殿遗址到临潼高铁站，今天要赶火车，打车花费35元上下。\""}""}]",,sessionId20250606lhx0168,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
重庆武隆天生三桥景区入口到武隆站，费用不超过40元，打的去开会。,"[{""content"":""# 用户需求：\n重庆武隆天生三桥景区入口到武隆站，费用不超过40元，打的去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆武隆天生三桥景区入口到武隆站，费用不超过40元，打的去开会。\""}""}]",,sessionId20250606lhx0169,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
苏州周庄古镇全福讲寺到昆山南站，预算45元以内，打车去机场。,"[{""content"":""# 用户需求：\n苏州周庄古镇全福讲寺到昆山南站，预算45元以内，打车去机场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""苏州周庄古镇全福讲寺到昆山南站，预算45元以内，打车去机场。\""}""}]",,sessionId20250606lhx0170,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
武汉楚河汉街万达广场到武昌站西广场，打的去见客户，价格在12元到14元之间。,"[{""content"":""# 用户需求：\n武汉楚河汉街万达广场到武昌站西广场，打的去见客户，价格在12元到14元之间。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉楚河汉街万达广场到武昌站西广场，打的去见客户，价格在12元到14元之间。\""}""}]",,sessionId20250606lhx0171,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 14, ""fast"": false}]
```",未知,[],,无,,无
天津古文化街戏楼到天津西站南进站口，准备出差，打车费用差不多16元。,"[{""content"":""# 用户需求：\n天津古文化街戏楼到天津西站南进站口，准备出差，打车费用差不多16元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""天津古文化街戏楼到天津西站南进站口，准备出差，打车费用差不多16元。\""}""}]",,sessionId20250606lhx0172,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 16, ""price_max"": 16, ""fast"": false}]
```",未知,[],,无,,无
长沙火宫殿坡子街总店到长沙站东广场，预估18元以内，打的去开会。,"[{""content"":""# 用户需求：\n长沙火宫殿坡子街总店到长沙站东广场，预估18元以内，打的去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""长沙火宫殿坡子街总店到长沙站东广场，预估18元以内，打的去开会。\""}""}]",,sessionId20250606lhx0173,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
郑州河南博物院主馆到郑州航空港站，今天要赶火车，打车花费22元上下。,"[{""content"":""# 用户需求：\n郑州河南博物院主馆到郑州航空港站，今天要赶火车，打车花费22元上下。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""郑州河南博物院主馆到郑州航空港站，今天要赶火车，打车花费22元上下。\""}""}]",,sessionId20250606lhx0174,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 22, ""price_max"": 22, ""fast"": false}]
```",未知,[],,无,,无
宁波东钱湖小普陀景区到宁波东站，预算不超过27元，打的去机场。,"[{""content"":""# 用户需求：\n宁波东钱湖小普陀景区到宁波东站，预算不超过27元，打的去机场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""宁波东钱湖小普陀景区到宁波东站，预算不超过27元，打的去机场。\""}""}]",,sessionId20250606lhx0175,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 27, ""fast"": false}]
```",未知,[],,无,,无
厦门环岛路椰风寨到厦门站南广场，打车去见客户，费用29元左右。,"[{""content"":""# 用户需求：\n厦门环岛路椰风寨到厦门站南广场，打车去见客户，费用29元左右。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""厦门环岛路椰风寨到厦门站南广场，打车去见客户，费用29元左右。\""}""}]",,sessionId20250606lhx0176,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 29, ""price_max"": 29, ""fast"": false}]
```",未知,[],,无,,无
青岛啤酒博物馆到青岛西站西广场，准备出差，打的价格30元以内。,"[{""content"":""# 用户需求：\n青岛啤酒博物馆到青岛西站西广场，准备出差，打的价格30元以内。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""青岛啤酒博物馆到青岛西站西广场，准备出差，打的价格30元以内。\""}""}]",,sessionId20250606lhx0177,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
沈阳北陵公园正门到沈阳北站南广场，今天要赶火车，打车花费35元上下。,"[{""content"":""# 用户需求：\n沈阳北陵公园正门到沈阳北站南广场，今天要赶火车，打车花费35元上下。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""沈阳北陵公园正门到沈阳北站南广场，今天要赶火车，打车花费35元上下。\""}""}]",,sessionId20250606lhx0178,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
大连发现王国主题公园到金州站，费用不超过40元，打的去开会。,"[{""content"":""# 用户需求：\n大连发现王国主题公园到金州站，费用不超过40元，打的去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""大连发现王国主题公园到金州站，费用不超过40元，打的去开会。\""}""}]",,sessionId20250606lhx0179,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
无锡荡口古镇北大门到无锡新区站，预算45元以内，打车去机场。,"[{""content"":""# 用户需求：\n无锡荡口古镇北大门到无锡新区站，预算45元以内，打车去机场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""无锡荡口古镇北大门到无锡新区站，预算45元以内，打车去机场。\""}""}]",,sessionId20250606lhx0180,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
价格在13元到15元之间，我想从南京栖霞山风景区东门打车到仙林高铁站。,"[{""content"":""# 用户需求：\n价格在13元到15元之间，我想从南京栖霞山风景区东门打车到仙林高铁站。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""价格在13元到15元之间，我想从南京栖霞山风景区东门打车到仙林高铁站。\""}""}]",,sessionId20250606lhx0181,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 13, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
北京南锣鼓巷北口到北京站东停车场，准备出差，打车费用差不多17元。,"[{""content"":""# 用户需求：\n北京南锣鼓巷北口到北京站东停车场，准备出差，打车费用差不多17元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""北京南锣鼓巷北口到北京站东停车场，准备出差，打车费用差不多17元。\""}""}]",,sessionId20250606lhx0182,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 17, ""price_max"": 17, ""fast"": false}]
```",未知,[],,无,,无
杭州良渚文化村到杭州南站西广场，预估19元以内，打的去开会。,"[{""content"":""# 用户需求：\n杭州良渚文化村到杭州南站西广场，预估19元以内，打的去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州良渚文化村到杭州南站西广场，预估19元以内，打的去开会。\""}""}]",,sessionId20250606lhx0183,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 19, ""fast"": false}]
```",未知,[],,无,,无
广州白云山明珠楼到庆盛高铁站，今天要赶火车，打车花费24元上下。,"[{""content"":""# 用户需求：\n广州白云山明珠楼到庆盛高铁站，今天要赶火车，打车花费24元上下。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州白云山明珠楼到庆盛高铁站，今天要赶火车，打车花费24元上下。\""}""}]",,sessionId20250606lhx0184,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 24, ""price_max"": 24, ""fast"": false}]
```",未知,[],,无,,无
上海七宝老街蒲汇塘桥到上海南站，预算不超过29元，打的去机场。,"[{""content"":""# 用户需求：\n上海七宝老街蒲汇塘桥到上海南站，预算不超过29元，打的去机场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上海七宝老街蒲汇塘桥到上海南站，预算不超过29元，打的去机场。\""}""}]",,sessionId20250606lhx0185,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 29, ""fast"": false}]
```",未知,[],,无,,无
成都青城山前山山门到都江堰快铁站，打车去见客户，费用31元左右。,"[{""content"":""# 用户需求：\n成都青城山前山山门到都江堰快铁站，打车去见客户，费用31元左右。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都青城山前山山门到都江堰快铁站，打车去见客户，费用31元左右。\""}""}]",,sessionId20250606lhx0186,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 31, ""price_max"": 31, ""fast"": false}]
```",未知,[],,无,,无
深圳甘坑客家小镇北门到光明城站，准备出差，打的价格30元以内。,"[{""content"":""# 用户需求：\n深圳甘坑客家小镇北门到光明城站，准备出差，打的价格30元以内。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳甘坑客家小镇北门到光明城站，准备出差，打的价格30元以内。\""}""}]",,sessionId20250606lhx0187,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
西安大明宫丹凤门遗址到西安站北广场，今天要赶火车，打车花费35元上下。,"[{""content"":""# 用户需求：\n西安大明宫丹凤门遗址到西安站北广场，今天要赶火车，打车花费35元上下。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安大明宫丹凤门遗址到西安站北广场，今天要赶火车，打车花费35元上下。\""}""}]",,sessionId20250606lhx0188,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
重庆白公馆监狱旧址到北碚火车站，费用不超过40元，打的去开会。,"[{""content"":""# 用户需求：\n重庆白公馆监狱旧址到北碚火车站，费用不超过40元，打的去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆白公馆监狱旧址到北碚火车站，费用不超过40元，打的去开会。\""}""}]",,sessionId20250606lhx0189,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
苏州虎丘山风景名胜区南门到苏州北站，预算45元以内，打车去机场。,"[{""content"":""# 用户需求：\n苏州虎丘山风景名胜区南门到苏州北站，预算45元以内，打车去机场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""苏州虎丘山风景名胜区南门到苏州北站，预算45元以内，打车去机场。\""}""}]",,sessionId20250606lhx0190,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
武汉晴川阁禹稷行宫到武汉天河机场，打的去见客户，价格在14元到16元之间。,"[{""content"":""# 用户需求：\n武汉晴川阁禹稷行宫到武汉天河机场，打的去见客户，价格在14元到16元之间。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉晴川阁禹稷行宫到武汉天河机场，打的去见客户，价格在14元到16元之间。\""}""}]",,sessionId20250606lhx0191,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 14, ""price_max"": 16, ""fast"": false}]
```",未知,[],,无,,无
天津意式风情街马可波罗广场到滨海站，准备出差，打车费用差不多18元。,"[{""content"":""# 用户需求：\n天津意式风情街马可波罗广场到滨海站，准备出差，打车费用差不多18元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""天津意式风情街马可波罗广场到滨海站，准备出差，打车费用差不多18元。\""}""}]",,sessionId20250606lhx0192,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 18, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
长沙湖南省博物馆到暮云高铁站，预估20元以内，打的去开会。,"[{""content"":""# 用户需求：\n长沙湖南省博物馆到暮云高铁站，预估20元以内，打的去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""长沙湖南省博物馆到暮云高铁站，预估20元以内，打的去开会。\""}""}]",,sessionId20250606lhx0193,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
郑州黄帝故里景区到郑州南站，今天要赶火车，打车花费25元上下。,"[{""content"":""# 用户需求：\n郑州黄帝故里景区到郑州南站，今天要赶火车，打车花费25元上下。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""郑州黄帝故里景区到郑州南站，今天要赶火车，打车花费25元上下。\""}""}]",,sessionId20250606lhx0194,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
宁波罗蒙环球城东门到奉化高铁站，预算不超过30元，打的去机场。,"[{""content"":""# 用户需求：\n宁波罗蒙环球城东门到奉化高铁站，预算不超过30元，打的去机场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""宁波罗蒙环球城东门到奉化高铁站，预算不超过30元，打的去机场。\""}""}]",,sessionId20250606lhx0195,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
厦门翔安隧道纪念公园到厦门站北广场，打车去见客户，费用32元左右。,"[{""content"":""# 用户需求：\n厦门翔安隧道纪念公园到厦门站北广场，打车去见客户，费用32元左右。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""厦门翔安隧道纪念公园到厦门站北广场，打车去见客户，费用32元左右。\""}""}]",,sessionId20250606lhx0196,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 32, ""price_max"": 32, ""fast"": false}]
```",未知,[],,无,,无
青岛金沙滩啤酒城到青岛机场站，准备出差，打的价格30元以内。,"[{""content"":""# 用户需求：\n青岛金沙滩啤酒城到青岛机场站，准备出差，打的价格30元以内。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""青岛金沙滩啤酒城到青岛机场站，准备出差，打的价格30元以内。\""}""}]",,sessionId20250606lhx0197,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
沈阳棋盘山风景区正门到沈阳站东广场，今天要赶火车，打车花费35元上下。,"[{""content"":""# 用户需求：\n沈阳棋盘山风景区正门到沈阳站东广场，今天要赶火车，打车花费35元上下。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""沈阳棋盘山风景区正门到沈阳站东广场，今天要赶火车，打车花费35元上下。\""}""}]",,sessionId20250606lhx0198,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
大连星海湾跨海大桥到旅顺站，费用不超过40元，打的去开会。,"[{""content"":""# 用户需求：\n大连星海湾跨海大桥到旅顺站，费用不超过40元，打的去开会。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""大连星海湾跨海大桥到旅顺站，费用不超过40元，打的去开会。\""}""}]",,sessionId20250606lhx0199,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
无锡蠡园公园大门到惠山站南出口，预算45元以内，打车去机场。,"[{""content"":""# 用户需求：\n无锡蠡园公园大门到惠山站南出口，预算45元以内，打车去机场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""无锡蠡园公园大门到惠山站南出口，预算45元以内，打车去机场。\""}""}]",,sessionId20250606lhx0200,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
