query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
用特惠快车或惊喜特价去周水子机场，选曹操出行或极速拼车也行，尽快出发。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'快速': '曹操出行'}, {'拼车': '极速拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}]","[{'快速': '曹操出行'}, {'拼车': '极速拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}]",1,1.0,1.0,1
大连星海广场到周水子机场，需要一辆有儿童座椅的车型。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",[],[],1,1.0,1.0,1
打的去甘肃国际会展中心，车型不限。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '武汉新出租'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[],[],1,1.0,1.0,1
从长沙橘子洲头到黄花国际机场，要一辆宽敞的车。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",[],[],1,1.0,1.0,1
打个特惠快车去大梅沙，价格不超过30元。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'推荐': '特惠快车'}, {'特价': '特惠快车'}]","[{'推荐': '特惠快车'}, {'特价': '特惠快车'}]",1,1.0,1.0,1
从成都春熙路打车到宽窄巷子，要打车费最低的,"[{'六座': '六座专车'}, {'出租': '出租车'}, {'快速': '滴滴快车'}, {'快速': '特快出租车'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特价拼车': '特价拼车'}, {'特快车': '特快车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'经济': '聚优出租'}, {'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]",[],[],1,1.0,1.0,1
用高德叫车到深圳北站，选择特价拼车、特惠快车、神州专车。,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': '妥妥E行'}, {'优享型': '斑马快跑'}, {'优享型': '旗妙出行'}, {'优享型': '环旅出行'}, {'优享型': '腾飞出行'}, {'优享型': '风韵出行'}, {'优享型': '飞嘀打车'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '全民GO'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '星徽出行'}, {'经济型': '曹操出行'}, {'经济型': '深圳出租'}, {'经济型': '聚的新出租'}, {'经济型': '腾飞出行'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}]",[{'': '特惠快车'}],"[{'': '极速拼车'}, {'': '特惠快车'}]",1,0.5,0.6666666666666666,0
静安寺到外滩，用特价拼车，不能超30,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '享道出行'}, {'优享型': '妥妥E行'}, {'优享型': '曹操出行'}, {'优享型': '火箭出行'}, {'优享型': '环旅出行'}, {'优享型': '神州专车'}, {'优享型': '阳光出行'}, {'优享型': '风韵出行'}, {'优享型': '飞嘀打车'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': '东潮出行'}, {'经济型': '享道出行'}, {'经济型': '全民GO'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '如祺出行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}]",[{'': '极速拼车'}],[{'': '极速拼车'}],1,1.0,1.0,1
选个极速拼车去北京欢乐谷，价格不超过15000元。,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': 'T3出行'}, {'优享型': '全民GO'}, {'优享型': '斑马快跑'}, {'优享型': '星徽出行'}, {'优享型': '曹操出行'}, {'优享型': '火箭出行'}, {'优享型': '神州专车'}, {'优享型': '腾飞出行'}, {'优享型': '阳光出行'}, {'优享型': '首汽约车'}, {'经济型': '5U出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '星徽出行'}, {'经济型': '有序出行'}, {'经济型': '深圳出租'}, {'经济型': '腾飞出行'}]",[{'': '极速拼车'}],[{'': '极速拼车'}],1,1.0,1.0,1
从学校到家，叫个特价拼车或惊喜特价，价格控制在15元以内。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'拼车': '特价拼车'}, {'特价': '惊喜特价'}]","[{'拼车': '特价拼车'}, {'特价': '惊喜特价'}]",1,1.0,1.0,1
打车去宝安机场，车型选择极速拼车、特惠快车和六座商务,"[{'': '特惠快车'}, {'': '远途极速拼'}, {'优享型': 'T3出行'}, {'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '享道出行'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '妥妥E行'}, {'优享型': '斑马快跑'}, {'优享型': '曹操出行'}, {'优享型': '神州专车'}, {'优享型': '阳光出行'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '全民GO'}, {'经济型': '及时用车'}, {'经济型': '如祺出行'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '曹操出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}]","[{'': '特惠快车'}, {'': '远途极速拼'}]","[{'': '特惠快车'}, {'': '远途极速拼'}]",1,1.0,1.0,1
从宁波天一广场到栎社机场，用特价拼车或花小猪正价版。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'拼车': '特价拼车'}, {'推荐': '花小猪正价版'}]","[{'拼车': '特价拼车'}, {'推荐': '花小猪正价版'}]",1,1.0,1.0,1
打辆腾飞出行或风韵专车去创业园B座，车费至少20元。,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '享道出行'}, {'优享型': '斑马快跑'}, {'优享型': '旗妙出行'}, {'优享型': '腾飞出行'}, {'优享型': '首汽约车'}, {'经济型': '365约车'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '享道出行'}, {'经济型': '北京新出租'}, {'经济型': '妥妥E行'}, {'经济型': '星徽出行'}, {'经济型': '有序出行'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '飞嘀打车'}]",[{'优享型': '腾飞出行'}],[{'优享型': '腾飞出行'}],1,1.0,1.0,1
给我打出租车去南京站,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': 'T3出行'}, {'优享型': '享道出行'}, {'优享型': '及时用车'}, {'优享型': '叮叮出行'}, {'优享型': '旅程约车'}, {'优享型': '曹操出行'}, {'优享型': '有滴出行'}, {'优享型': '环旅出行'}, {'优享型': '神州专车'}, {'优享型': '腾飞出行'}, {'优享型': '阳光出行'}, {'优享型': '鞍马出行'}, {'优享型': '风韵出行'}, {'优享型': '首汽约车'}, {'经济型': 'T3出行'}, {'经济型': '享道出行'}, {'经济型': '南京出租'}, {'经济型': '及时用车'}, {'经济型': '叮叮出行'}, {'经济型': '妥妥E行'}, {'经济型': '旅程约车'}, {'经济型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '有滴出行'}, {'经济型': '沛途出行'}, {'经济型': '环旅出行'}, {'经济型': '神州专车'}, {'经济型': '聚优出租'}, {'经济型': '腾飞出行'}, {'经济型': '腾飞新出租'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '风韵出行'}, {'经济型': '首汽约车'}]","[{'经济型': '南京出租'}, {'经济型': '聚优出租'}, {'经济型': '腾飞新出租'}, {'经济型': '鞍马聚的新出租'}]","[{'经济型': '南京出租'}, {'经济型': '聚优出租'}, {'经济型': '腾飞新出租'}, {'经济型': '鞍马聚的新出租'}]",1,1.0,1.0,1
用特价拼车到旅顺口，费用控制在80元以内。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1,1.0,1.0,1
用特惠快车或者惊喜特价去深圳宝安机场，总费用控制在200以内。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'推荐': '特惠快车'}, {'特价': '惊喜特价'}]","[{'推荐': '特惠快车'}, {'特价': '惊喜特价'}]",1,1.0,1.0,1
用滴滴叫辆特惠快车从滇池到长水机场，价格不超过28元。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'推荐': '特惠快车'}, {'特价': '特惠快车'}]","[{'推荐': '特惠快车'}, {'特价': '特惠快车'}]",1,1.0,1.0,1
叫个曹操出行去大梅沙，预算50元内。,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': '东潮出行'}, {'优享型': '妥妥E行'}, {'优享型': '旗妙出行'}, {'优享型': '曹操出行'}, {'优享型': '腾飞出行'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'经济型': '900出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '北京新出租'}, {'经济型': '及时用车'}, {'经济型': '斑马快跑'}, {'经济型': '星徽出行'}, {'经济型': '曹操出行'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}]","[{'优享型': '曹操出行'}, {'经济型': '曹操出行'}]","[{'优享型': '曹操出行'}, {'经济型': '曹操出行'}]",1,1.0,1.0,1
约个特惠快车或曹操出行去万象城，控制在50元以内。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'快速': '曹操出行'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'推荐': '特惠快车'}]",1,1.0,1.0,1
打个特惠快车和特价拼车去欢乐海岸。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}]",1,1.0,1.0,1
打车去太阳岛，全价位车型都选上。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",[{'all': 'all'}],[{'all': 'all'}],1,1.0,1.0,1
从滇池到长水机场，约一辆六座专车，适合家庭出行。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1,1.0,1.0,1
需要去安顺龙宫，叫一辆特价车，价格70以下,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '中交出行'}, {'优享型': '享道出行'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '旗妙出行'}, {'优享型': '添猫出行'}, {'优享型': '风韵出行'}, {'优享型': '首汽约车'}, {'六座商务': '宽敞空间 商务体验'}, {'出租车': '车多应答快'}, {'品质专车': '静音不打扰 整洁无异味'}, {'快速出发': '无'}, {'惠享专车': '曹操出行'}, {'惠享专车': '神州专车'}, {'拼车': '特惠快车'}, {'推荐': '推荐专车'}, {'特价出发': '惊喜特价'}, {'特快车': '超值体验 更快上车'}, {'经济': '首汽约车'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'K9用车'}, {'经济型': 'T3出行'}, {'经济型': '中军出行'}, {'经济型': '及时用车'}, {'经济型': '国泰出租'}, {'经济型': '如祺出行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '有序出行'}, {'经济型': '聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'豪华型': '车型高端 服务专业'}, {'轻享专车': '静音不打扰 整洁无异味'}]","[{'': '特惠快车'}, {'拼车': '特惠快车'}, {'特价出发': '惊喜特价'}]","[{'': '特惠快车'}, {'拼车': '特惠快车'}, {'特价出发': '惊喜特价'}]",1,1.0,1.0,1
预约风韵专车前往欢乐海岸。,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '妥妥E行'}, {'优享型': '星徽出行'}, {'优享型': '火箭出行'}, {'优享型': '环旅出行'}, {'优享型': '阳光出行'}, {'优享型': '风韵出行'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': '东潮出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '全民GO'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '妥妥E行'}, {'经济型': '旗妙出行'}, {'经济型': '星徽出行'}, {'经济型': '曹操出行'}, {'经济型': '腾飞出行'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}]",[{'优享型': '风韵出行'}],[],0,0.0,0.0,0
去宝安机场订个特价拼车，不超过66元。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1,1.0,1.0,1
打车到阜康，拼车不超90。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1,1.0,1.0,1
合肥政务区打车到新桥机场，需要豪华轿车。,"[{'六座': '六座专车'}, {'出租': '出租车'}, {'快速': '滴滴快车'}, {'快速': '特快出租车'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'特价拼车': '特价拼车'}, {'特快车': '特快车'}, {'特惠快车': '特惠快车'}, {'经济': '365约车'}, {'经济': '聚优出租'}, {'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]",[{'舒适出发': '滴滴豪华车'}],[{'舒适出发': '滴滴豪华车'}],1,1.0,1.0,1
打个神州专车去东部华侨城，价格不超过48元。,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '享道出行'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '曹操出行'}, {'优享型': '火箭出行'}, {'优享型': '神州专车'}, {'优享型': '阳光出行'}, {'优享型': '风韵出行'}, {'经济型': '365约车'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '如祺出行'}, {'经济型': '曹操出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}]","[{'优享型': '神州专车'}, {'经济型': '神州专车'}]","[{'优享型': '神州专车'}, {'经济型': '神州专车'}]",1,1.0,1.0,1
从上海虹桥火车站到外滩，叫一辆六座专车或滴滴专车，路上大概需要多久？,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'六座': '六座专车'}, {'舒适': '滴滴专车'}]","[{'六座': '六座专车'}, {'舒适': '滴滴专车'}]",1,1.0,1.0,1
