query1,query2,车辆候选列表,app,车大类,车小类,标注人,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,_vehicle_pairs,_gt_category,_gt_mode,_history,_query
打车到望京SOHO，用高德帮我叫辆豪华车。,到蓝色港湾，用滴滴帮我叫辆出租车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.93|
|1|滴滴|推荐|特惠快车|15.24|
|2|滴滴|推荐|滴滴快车|16.77|
|3|滴滴|推荐|特快出租车|17.25|
|4|滴滴|推荐|滴滴特快|18.90|
|5|滴滴|拼车|特价拼车|16.04-17.51|
|6|滴滴|拼车|极速拼车|13.37-14.98|
|7|滴滴|特价|花小猪外接版|20.56|
|8|滴滴|特价|惊喜特价|22.30|
|9|滴滴|快速|曹操出行|23.66|
|10|滴滴|快速|出租车|24.20|
|11|滴滴|快速|滴滴轻享|27.08|
|12|滴滴|快速|滴滴特快|27.52|
|13|滴滴|快速|滴滴优享|27.58|
|14|滴滴|快速|滴滴快车|27.67|
|15|滴滴|快速|宽敞好车|28.13|
|16|滴滴|快速|方舟行|28.26|
|17|滴滴|舒适|滴滴专车|38.02|
|18|滴滴|六座|六座专车|52.94|
|19|滴滴|六座|六座豪华车|53.51|
|20|滴滴|六座|六座快车|54.34|",滴滴,无,特快出租车，出租车,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'六座': '六座快车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",无,特快出租车，出租车,1. 打车到望京SOHO，用高德帮我叫辆豪华车。,到蓝色港湾，用滴滴帮我叫辆出租车。
我想去首都机场T3，用滴滴叫辆专车。,打车到颐和园东宫门，叫辆拼车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|23.96|
|1|滴滴|推荐|特惠快车|25.00|
|2|滴滴|推荐|滴滴快车|26.16|
|3|滴滴|推荐|特快出租车|27.82|
|4|滴滴|推荐|滴滴特快|29.16|
|5|滴滴|拼车|特价拼车|19.00-20.50|
|6|滴滴|拼车|极速拼车|22.62-23.72|
|7|滴滴|拼车|滴滴小巴|25.44-27.21|
|8|滴滴|特价|花小猪外接版|30.55|
|9|滴滴|快速|曹操出行|38.83|
|10|滴滴|快速|出租车|39.63|
|11|滴滴|快速|滴滴轻享|40.51|
|12|滴滴|快速|滴滴特快|41.69|
|13|滴滴|快速|滴滴优享|42.03|
|14|滴滴|快速|滴滴快车|42.91|
|15|滴滴|快速|宽敞好车|43.23|
|16|滴滴|舒适|滴滴专车|66.57|
|17|滴滴|六座|六座专车|92.84|
|18|滴滴|六座|六座豪华车|95.21|",无,拼车,无,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '滴滴小巴'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",拼车,无,1. 我想去首都机场T3，用滴滴叫辆专车。,打车到颐和园东宫门，叫辆拼车。
要去国贸三期，帮我叫辆出租车。,要去圆明园遗址公园，帮我叫辆特惠车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|22.83|
|1|滴滴|推荐|特惠快车|23.53|
|2|滴滴|推荐|滴滴快车|23.72|
|3|滴滴|推荐|特快出租车|24.78|
|4|滴滴|推荐|滴滴特快|26.23|
|5|滴滴|拼车|特价拼车|23.23-24.53|
|6|滴滴|拼车|极速拼车|26.07-27.08|
|7|滴滴|特价|花小猪外接版|30.00|
|8|滴滴|特价|惊喜特价|31.90|
|9|滴滴|快速|曹操出行|41.16|
|10|滴滴|快速|出租车|41.47|
|11|滴滴|快速|滴滴轻享|41.67|
|12|滴滴|快速|滴滴特快|42.01|
|13|滴滴|快速|滴滴优享|42.79|
|14|滴滴|快速|滴滴快车|44.72|
|15|滴滴|快速|宽敞好车|44.74|
|16|滴滴|快速|方舟行|45.48|
|17|滴滴|快速|长沙新出租|45.64|
|18|滴滴|快速|武汉新出租|46.43|
|19|滴滴|舒适|滴滴专车|54.76|
|20|滴滴|舒适|滴滴豪华车|55.61|
|21|滴滴|六座|六座专车|81.25|
|22|滴滴|六座|六座豪华车|85.85|",无,特价,特惠快车，特价拼车,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '武汉新出租'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",特价,特惠快车，特价拼车,1. 要去国贸三期，帮我叫辆出租车。,要去圆明园遗址公园，帮我叫辆特惠车。
到中关村创业大街，用滴滴叫辆拼车。,那边堵车吗,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.37|
|1|滴滴|推荐|特惠快车|26.72|
|2|滴滴|推荐|滴滴快车|27.05|
|3|滴滴|推荐|特快出租车|27.24|
|4|滴滴|拼车|特价拼车|24.20-25.62|
|5|滴滴|拼车|极速拼车|25.76-27.35|
|6|滴滴|特价|花小猪外接版|30.78|
|7|滴滴|特价|惊喜特价|31.44|
|8|滴滴|快速|曹操出行|37.72|
|9|滴滴|快速|出租车|37.77|
|10|滴滴|快速|滴滴轻享|38.19|
|11|滴滴|快速|滴滴特快|38.90|
|12|滴滴|快速|滴滴优享|39.59|
|13|滴滴|快速|滴滴快车|40.39|
|14|滴滴|快速|宽敞好车|40.55|
|15|滴滴|快速|方舟行|40.83|
|16|滴滴|快速|长沙新出租|40.99|
|17|滴滴|快速|武汉新出租|43.12|
|18|滴滴|舒适|滴滴专车|64.06|
|19|滴滴|舒适|滴滴豪华车|65.25|
|20|滴滴|六座|六座专车|97.68|",滴滴,拼车,无,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '武汉新出租'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",拼车,无,1. 到中关村创业大街，用滴滴叫辆拼车。,那边堵车吗
打车到798艺术区，叫辆特惠车。,便宜就好,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|15.26|
|1|滴滴|推荐|特惠快车|15.46|
|2|滴滴|推荐|滴滴快车|17.00|
|3|滴滴|推荐|特快出租车|18.27|
|4|滴滴|推荐|滴滴特快|19.86|
|5|滴滴|拼车|特价拼车|22.40-24.22|
|6|滴滴|拼车|极速拼车|20.94-22.86|
|7|滴滴|拼车|滴滴小巴|19.76-21.24|
|8|滴滴|特价|花小猪外接版|26.18|
|9|滴滴|特价|惊喜特价|26.23|
|10|滴滴|快速|曹操出行|38.16|
|11|滴滴|快速|出租车|38.84|
|12|滴滴|快速|滴滴轻享|39.15|
|13|滴滴|快速|滴滴特快|39.39|
|14|滴滴|快速|滴滴优享|39.67|
|15|滴滴|快速|滴滴快车|41.49|
|16|滴滴|快速|宽敞好车|41.94|
|17|滴滴|快速|方舟行|41.96|
|18|滴滴|快速|长沙新出租|42.08|
|19|滴滴|舒适|滴滴专车|44.68|
|20|滴滴|舒适|滴滴豪华车|44.71|
|21|滴滴|六座|六座专车|86.12|
|22|滴滴|六座|六座豪华车|86.81|",无,特价,特惠快车，特价拼车,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '滴滴小巴'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",特价,特惠快车，特价拼车,1. 打车到798艺术区，叫辆特惠车。,便宜就好
我要去三里屯太古里，用滴滴叫辆豪华车。,我想去鸟巢，用滴滴叫辆出租车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|17.23|
|1|滴滴|推荐|特惠快车|17.79|
|2|滴滴|推荐|滴滴快车|17.85|
|3|滴滴|推荐|特快出租车|20.01|
|4|滴滴|拼车|特价拼车|19.96-21.19|
|5|滴滴|特价|花小猪外接版|28.18|
|6|滴滴|特价|惊喜特价|31.23|
|7|滴滴|快速|曹操出行|39.58|
|8|滴滴|快速|出租车|39.96|
|9|滴滴|快速|滴滴轻享|40.67|
|10|滴滴|快速|滴滴特快|42.58|
|11|滴滴|快速|滴滴优享|43.54|
|12|滴滴|快速|滴滴快车|44.28|
|13|滴滴|快速|宽敞好车|44.54|
|14|滴滴|快速|方舟行|44.65|
|15|滴滴|舒适|滴滴专车|63.30|
|16|滴滴|舒适|滴滴豪华车|63.54|
|17|滴滴|六座|六座专车|78.68|",滴滴,无,特快出租车，出租车,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",无,特快出租车，出租车,1. 我要去三里屯太古里，用滴滴叫辆豪华车。,我想去鸟巢，用滴滴叫辆出租车。
到五棵松体育馆，帮我叫辆专车。,到景山公园西门，帮我叫辆拼车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.93|
|1|滴滴|推荐|特惠快车|15.24|
|2|滴滴|推荐|滴滴快车|16.77|
|3|滴滴|推荐|特快出租车|17.25|
|4|滴滴|推荐|滴滴特快|18.90|
|5|滴滴|拼车|特价拼车|16.04-17.51|
|6|滴滴|拼车|极速拼车|13.37-14.98|
|7|滴滴|特价|花小猪外接版|20.56|
|8|滴滴|特价|惊喜特价|22.30|
|9|滴滴|快速|曹操出行|23.66|
|10|滴滴|快速|出租车|24.20|
|11|滴滴|快速|滴滴轻享|27.08|
|12|滴滴|快速|滴滴特快|27.52|
|13|滴滴|快速|滴滴优享|27.58|
|14|滴滴|快速|滴滴快车|27.67|
|15|滴滴|快速|宽敞好车|28.13|
|16|滴滴|快速|方舟行|28.26|
|17|滴滴|舒适|滴滴专车|38.02|
|18|滴滴|六座|六座专车|52.94|
|19|滴滴|六座|六座豪华车|53.51|
|20|滴滴|六座|六座快车|54.34|",无,拼车,无,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'六座': '六座快车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",拼车,无,1. 到五棵松体育馆，帮我叫辆专车。,到景山公园西门，帮我叫辆拼车。
打车到西单大悦城，用高德叫辆出租车。,打车到北海公园北门，叫辆特惠车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|17.23|
|1|滴滴|推荐|特惠快车|17.79|
|2|滴滴|推荐|滴滴快车|17.85|
|3|滴滴|推荐|特快出租车|20.01|
|4|滴滴|拼车|特价拼车|19.96-21.19|
|5|滴滴|特价|花小猪外接版|28.18|
|6|滴滴|特价|惊喜特价|31.23|
|7|滴滴|快速|曹操出行|39.58|
|8|滴滴|快速|出租车|39.96|
|9|滴滴|快速|滴滴轻享|40.67|
|10|滴滴|快速|滴滴特快|42.58|
|11|滴滴|快速|滴滴优享|43.54|
|12|滴滴|快速|滴滴快车|44.28|
|13|滴滴|快速|宽敞好车|44.54|
|14|滴滴|快速|方舟行|44.65|
|15|滴滴|舒适|滴滴专车|63.30|
|16|滴滴|舒适|滴滴豪华车|63.54|
|17|滴滴|六座|六座专车|78.68|",无,特价,特惠快车，特价拼车,王笑,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",特价,特惠快车，特价拼车,1. 打车到西单大悦城，用高德叫辆出租车。,打车到北海公园北门，叫辆特惠车。
想去国家会议中心，叫辆拼车。,天气怎么样,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|24.65|
|1|滴滴|推荐|特惠快车|24.96|
|2|滴滴|推荐|滴滴快车|25.13|
|3|滴滴|推荐|特快出租车|25.32|
|4|滴滴|推荐|滴滴特快|25.36|
|5|滴滴|拼车|特价拼车|29.52-31.38|
|6|滴滴|拼车|极速拼车|29.89-31.79|
|7|滴滴|特价|花小猪外接版|37.76|
|8|滴滴|特价|惊喜特价|38.08|
|9|滴滴|特价|特惠快车|41.97|
|10|滴滴|快速|曹操出行|52.64|
|11|滴滴|快速|出租车|53.11|
|12|滴滴|快速|滴滴轻享|53.23|
|13|滴滴|快速|滴滴特快|53.37|
|14|滴滴|快速|滴滴优享|53.82|
|15|滴滴|快速|滴滴快车|54.66|
|16|滴滴|快速|宽敞好车|54.67|
|17|滴滴|快速|方舟行|55.78|
|18|滴滴|快速|长沙新出租|56.10|
|19|滴滴|快速|武汉新出租|56.84|
|20|滴滴|快速|丽江新出租|57.41|
|21|滴滴|舒适|滴滴专车|64.56|
|22|滴滴|六座|六座专车|101.20|",无,拼车,无,陆迎,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'快速': '丽江新出租'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '武汉新出租'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",拼车,无,1. 想去国家会议中心，叫辆拼车。,天气怎么样
到北京南站，用滴滴帮我叫辆特惠车。,便宜就行,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|20.36|
|1|滴滴|推荐|特惠快车|20.69|
|2|滴滴|推荐|滴滴快车|21.55|
|3|滴滴|推荐|特快出租车|21.91|
|4|滴滴|推荐|滴滴特快|23.00|
|5|滴滴|拼车|特价拼车|20.39-21.71|
|6|滴滴|拼车|极速拼车|20.48-22.30|
|7|滴滴|特价|花小猪外接版|21.67|
|8|滴滴|特价|惊喜特价|23.28|
|9|滴滴|快速|曹操出行|28.91|
|10|滴滴|快速|出租车|29.09|
|11|滴滴|快速|滴滴轻享|30.17|
|12|滴滴|快速|滴滴特快|30.50|
|13|滴滴|快速|滴滴优享|31.07|
|14|滴滴|快速|滴滴快车|31.79|
|15|滴滴|快速|宽敞好车|32.31|
|16|滴滴|快速|方舟行|32.65|
|17|滴滴|快速|长沙新出租|33.35|
|18|滴滴|快速|武汉新出租|34.68|
|19|滴滴|舒适|滴滴专车|42.95|
|20|滴滴|六座|六座专车|77.10|
|21|滴滴|六座|六座豪华车|78.82|",滴滴,特价,特惠快车，特价拼车,陆迎,,,,,,,,,,,,,,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '武汉新出租'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",特价,特惠快车，特价拼车,1. 到北京南站，用滴滴帮我叫辆特惠车。,便宜就行
打车到环球影城，叫辆豪华车。,到王府井百货大楼，用高德叫辆豪华车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|26-29|
|1|高德地图|     |特惠快车|27-29|
|2|高德地图|经济型|5U出行|29|
|3|高德地图|经济型|AA出行|29|
|4|高德地图|经济型|T3出行|29|
|5|高德地图|经济型|旗妙出行|29|
|6|高德地图|经济型|深圳出租|30|
|7|高德地图|经济型|星徽出行|30|
|8|高德地图|经济型|中交出行|30|
|9|高德地图|经济型|J刻出行|30|
|10|高德地图|经济型|飞嘀打车|30|
|11|高德地图|经济型|橄榄新出租|30|
|12|高德地图|经济型|享道出行|30|
|13|高德地图|经济型|聚的新出租|32|
|14|高德地图|经济型|妥妥E行|32|
|15|高德地图|经济型|及时用车|32|
|16|高德地图|经济型|K9用车|32|
|17|高德地图|经济型|斑马快跑|33|
|18|高德地图|经济型|阳光出行|33|
|19|高德地图|经济型|神州专车|33|
|20|高德地图|经济型|北京的士|33|
|21|高德地图|特快车|超值体验 更快上车|37|
|22|高德地图|出租车|车多应答快|39|
|23|高德地图|优享型|添猫出行|40|
|24|高德地图|优享型|旗妙出行|40|
|25|高德地图|优享型|全民GO|41|
|26|高德地图|优享型|及时用车|41|
|27|高德地图|优享型|优e出行特选|41|
|28|高德地图|优享型|AA出行|41|
|29|高德地图|优享型|曹操出行|41|
|30|高德地图|优享型|环旅出行|41|
|31|高德地图|优享型|首汽约车|42|
|32|高德地图|优享型|斑马快跑|42|
|33|高德地图|优享型|东潮出行|44|
|34|高德地图|优享型|T3出行|44|
|35|高德地图|优享型|神州专车|44|
|36|高德地图|优享型|星徽出行|44|
|37|高德地图|轻享专车|静音不打扰 整洁无异味|45|
|38|高德地图|品质专车|静音不打扰 整洁无异味|50|
|39|高德地图|六座商务|宽敞空间 商务体验|54|
|40|高德地图|豪华型|车型高端 服务专业|60|
|41|高德地图|经济|首汽约车|70|
|42|高德地图|拼车|出租车拼车|76|
|43|高德地图|特价出发|惊喜特价|81|
|44|高德地图|特价出发|更多特价|83|
|45|高德地图|快速出发|无|92|
|46|高德地图|惠享专车|及时用车|99|
|47|高德地图|推荐|推荐专车|111|
|48|高德地图|豪华型|undefined|78-80|",高德,豪华型,无,陆迎,,,,,,,,,,,,,,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '东潮出行'}, {'优享型': '优e出行特选'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '斑马快跑'}, {'优享型': '旗妙出行'}, {'优享型': '星徽出行'}, {'优享型': '曹操出行'}, {'优享型': '添猫出行'}, {'优享型': '环旅出行'}, {'优享型': '神州专车'}, {'优享型': '首汽约车'}, {'六座商务': '宽敞空间 商务体验'}, {'出租车': '车多应答快'}, {'品质专车': '静音不打扰 整洁无异味'}, {'快速出发': '无'}, {'惠享专车': '及时用车'}, {'拼车': '出租车拼车'}, {'推荐': '推荐专车'}, {'特价出发': '惊喜特价'}, {'特价出发': '更多特价'}, {'特快车': '超值体验 更快上车'}, {'经济': '首汽约车'}, {'经济型': '5U出行'}, {'经济型': 'AA出行'}, {'经济型': 'J刻出行'}, {'经济型': 'K9用车'}, {'经济型': 'T3出行'}, {'经济型': '中交出行'}, {'经济型': '享道出行'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '星徽出行'}, {'经济型': '橄榄新出租'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'豪华型': '车型高端 服务专业'}, {'轻享专车': '静音不打扰 整洁无异味'}]",豪华型,无,1. 打车到环球影城，叫辆豪华车。,到王府井百货大楼，用高德叫辆豪华车。
我想去协和医院东院，用高德叫辆专车,打车到南锣鼓巷，叫辆专车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|55-56|
|1|高德地图|     |特惠快车|58-58|
|2|高德地图|经济型|旅程出租|64|
|3|高德地图|经济型|旗妙出行|64|
|4|高德地图|经济型|J刻出行|66|
|5|高德地图|经济型|日初出行|66|
|6|高德地图|经济型|5U出行|66|
|7|高德地图|经济型|北京新出租|67|
|8|高德地图|经济型|AA出行|67|
|9|高德地图|经济型|国泰出租|67|
|10|高德地图|经济型|深圳出租|67|
|11|高德地图|经济型|900出行|67|
|12|高德地图|经济型|有序出行|68|
|13|高德地图|经济型|星徽出行|68|
|14|高德地图|经济型|365约车|68|
|15|高德地图|经济型|北京的士|68|
|16|高德地图|特快车|超值体验 更快上车|71|
|17|高德地图|出租车|车多应答快|81|
|18|高德地图|优享型|腾飞出行|86|
|19|高德地图|优享型|旗妙出行|86|
|20|高德地图|优享型|全民GO|86|
|21|高德地图|优享型|火箭出行|87|
|22|高德地图|优享型|风韵出行|87|
|23|高德地图|优享型|优e出行特选|87|
|24|高德地图|优享型|及时用车|88|
|25|高德地图|优享型|AA出行|88|
|26|高德地图|优享型|飞嘀打车|88|
|27|高德地图|优享型|阳光出行|89|
|28|高德地图|优享型|环旅出行|90|
|29|高德地图|优享型|中交出行|90|
|30|高德地图|轻享专车|静音不打扰 整洁无异味|99|
|31|高德地图|品质专车|静音不打扰 整洁无异味|106|
|32|高德地图|六座商务|宽敞空间 商务体验|118|
|33|高德地图|豪华型|车型高端 服务专业|128|
|34|高德地图|经济|首汽约车|141|
|35|高德地图|拼车|特惠快车|157|
|36|高德地图|特价出发|更多特价|171|
|37|高德地图|快速出发|无|188|
|38|高德地图|惠享专车|及时用车|206|
|39|高德地图|惠享专车|T3出行|208|
|40|高德地图|推荐|推荐专车|228|
|41|高德地图|豪华型|undefined|149-153|",无,轻享专车，品质专车，惠享专车,推荐专车,陆迎,,,,,,,,,,,,,,"[{'': '极速拼车'}, {'': '特惠快车'}, {'优享型': 'AA出行'}, {'优享型': '中交出行'}, {'优享型': '优e出行特选'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '旗妙出行'}, {'优享型': '火箭出行'}, {'优享型': '环旅出行'}, {'优享型': '腾飞出行'}, {'优享型': '阳光出行'}, {'优享型': '风韵出行'}, {'优享型': '飞嘀打车'}, {'六座商务': '宽敞空间 商务体验'}, {'出租车': '车多应答快'}, {'品质专车': '静音不打扰 整洁无异味'}, {'快速出发': '无'}, {'惠享专车': 'T3出行'}, {'惠享专车': '及时用车'}, {'拼车': '特惠快车'}, {'推荐': '推荐专车'}, {'特价出发': '更多特价'}, {'特快车': '超值体验 更快上车'}, {'经济': '首汽约车'}, {'经济型': '365约车'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'J刻出行'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '国泰出租'}, {'经济型': '旅程出租'}, {'经济型': '旗妙出行'}, {'经济型': '日初出行'}, {'经济型': '星徽出行'}, {'经济型': '有序出行'}, {'经济型': '深圳出租'}, {'豪华型': '车型高端 服务专业'}, {'轻享专车': '静音不打扰 整洁无异味'}]",轻享专车，品质专车，惠享专车,推荐专车,1. 我想去协和医院东院，用高德叫辆专车,打车到南锣鼓巷，叫辆专车。
